Actual_Value,Predicted_Value
3666.8677,3674.6118
3251.7147,3263.0962
3182.3608,3223.1418
3342.8597,3333.0981
3511.5155,3487.4607
3332.7892,3340.354
3341.0019,3329.033
3526.3106,3532.3455
3417.4991,3426.3135
3495.4769,3498.7288
3366.4691,3356.7283
3339.6487,3327.5251
3510.4848,3501.0688
3402.0998,3392.722
3586.8098,3597.9724
3424.5454,3446.3977
3621.5929,3611.2803
3548.4215,3533.546
3465.2703,3454.1272
3551.1624,3558.0903
3461.4305,3466.0178
3326.8135,3325.0085
3398.2469,3367.2068
3403.4052,3427.5166
3493.285,3477.8967
3246.6282,3234.6833
3433.678,3453.532
3475.037,3477.5054
3498.3709,3471.0833
3460.3078,3439.6987
3453.4529,3471.7866
3587.108,3577.6677
3428.093,3429.65
3334.5156,3338.6187
3584.0603,3578.3064
3473.3468,3462.4043
3429.9138,3430.3516
3403.7646,3417.5505
3669.6307,3694.8645
3411.5205,3427.4756
3470.5422,3473.6125
3335.3613,3352.5063
3385.7761,3394.0596
3582.3671,3603.8674
3480.5174,3463.135
3243.8406,3245.0833
3538.2427,3554.1475
3414.6158,3436.2422
3551.8434,3548.24
3448.2166,3466.9673
3508.5188,3502.0435
3552.2134,3558.2776
3162.507,3173.2852
3505.7857,3488.9163
3472.5784,3490.945
3426.5003,3449.2349
3385.1535,3399.0251
3324.4463,3301.0225
3509.4785,3498.4792
3423.7263,3426.9631
3380.3127,3375.607
3531.9304,3540.1797
3669.8809,3667.5867
3299.3215,3321.741
3398.9297,3390.9617
3472.7781,3478.9934
3331.2204,3332.3542
3609.4834,3614.4197
3490.3713,3491.0874
3559.6183,3564.0276
3305.4501,3303.0735
3201.1276,3191.7146
3444.5397,3417.8218
3391.6597,3384.3467
3434.9772,3449.6292
3356.34,3365.3308
3640.7898,3653.967
3278.7728,3273.764
3409.7102,3405.5132
3668.4345,3670.957
3214.7829,3194.7393
3540.8103,3524.1729
3535.232,3516.7322
3415.0514,3403.2383
3507.2193,3496.2002
3375.4427,3371.4077
3331.022,3346.2527
3412.4339,3420.1384
3548.1842,3549.542
3648.7146,3656.203
3351.1231,3346.2217
3493.3286,3485.1396
3408.219,3410.3867
3387.9946,3403.8032
3313.839,3313.055
3547.168,3540.3875
3439.794,3429.0918
3519.9777,3521.7148
3477.3128,3490.4353
3620.8562,3629.7053
3525.487,3509.5076
3384.391,3395.531
3309.972,3300.2651
3143.4639,3147.9185
3416.7272,3428.696
3338.1657,3323.057
3401.3581,3415.4246
3452.2062,3452.7783
3566.7532,3562.5466
3325.7844,3306.8643
3699.8583,3678.3435
3611.6909,3619.6804
3370.7888,3358.554
3329.1228,3331.292
3548.2444,3537.4277
3492.0386,3485.4111
3380.8758,3386.7688
3490.3377,3499.8188
3517.2916,3519.5105
3520.7167,3530.2307
3256.11,3264.1736
3562.7256,3559.6775
3424.7956,3412.4072
3290.7913,3296.8013
3294.3874,3305.913
3590.0978,3594.3513
3442.5463,3453.3325
3349.9358,3344.6978
3347.3428,3330.6604
3451.9917,3463.3748
3557.7451,3567.7834
3289.219,3276.946
3339.9094,3337.7444
3615.2958,3637.7334
3474.8154,3483.2795
3438.8193,3435.8748
3498.9823,3520.52
3431.0872,3407.3938
3412.5757,3413.2576
3451.07,3430.593
3341.8829,3353.9558
3189.8543,3148.4365
3429.5494,3455.1667
3533.1802,3537.693
3487.7093,3483.9377
3261.7919,3248.623
3443.801,3462.2893
3322.4594,3322.671
3448.9047,3434.079
3434.3826,3422.6638
3549.0624,3557.837
3384.9463,3388.4548
3298.7947,3323.9854
3382.4561,3375.086
3379.35,3351.839
3176.2132,3192.4976
3450.758,3463.4272
3563.2145,3564.597
3514.3519,3517.6895
3239.048,3250.765
3261.3029,3261.9756
3586.5285,3583.3833
3540.0638,3555.9807
3569.8804,3571.6602
3486.1202,3470.1558
3130.7749,3166.959
3376.6073,3390.3853
3329.7573,3327.4966
3562.7517,3554.5688
3468.7806,3466.4963
3468.1235,3485.2793
3489.053,3485.9934
3458.5019,3439.534
3299.1558,3323.4746
3421.6147,3419.5396
3467.586,3479.2043
3316.5963,3315.3215
3398.8694,3406.7002
3418.2938,3419.722
3732.5577,3730.1848
3301.0614,3307.7532
3386.228,3400.9043
3504.4311,3500.6096
3298.5103,3287.358
3422.7954,3444.3481
3465.9173,3477.6536
3533.1745,3510.7627
3366.8002,3356.2405
3228.7857,3231.3718
3645.396,3648.0715
3321.7993,3343.1448
3439.4343,3434.8691
3416.2169,3403.1719
3479.1374,3484.4749
3447.7299,3447.3352
3503.0812,3487.2512
3506.0201,3477.436
3404.3076,3425.1074
3506.6715,3507.0388
3570.7185,3586.0884
3490.5144,3511.5
3379.5976,3396.2087
3521.1116,3526.5469
3206.8598,3223.8088
3600.6607,3604.6455
3349.0531,3371.0828
3436.0137,3438.3076
3400.7953,3412.4902
3481.0481,3453.7861
3331.2824,3321.63
3347.2048,3372.0256
3589.1136,3600.4253
3518.6879,3501.795
3506.5465,3504.5642
3321.4105,3344.6729
3532.275,3527.644
3535.992,3565.182
3496.0588,3472.5842
3385.2817,3375.5198
3374.5218,3391.9858
3532.0554,3527.7917
3377.4455,3359.4377
3457.2142,3456.8745
3442.5069,3430.7825
3506.7282,3505.2964
3377.3899,3391.8025
3342.6526,3322.0596
3363.1911,3361.4312
3636.9938,3628.817
3638.0123,3661.4033
3576.8101,3576.7932
3550.3186,3549.4678
3352.0566,3358.145
3573.2832,3571.8848
3593.117,3617.6782
3492.1848,3468.173
3439.7321,3452.6672
3217.8963,3212.7122
3457.042,3467.4695
3378.3475,3374.8867
3352.2031,3355.1172
3460.3547,3497.1226
3443.8583,3437.8215
3458.4398,3461.9465
3367.4902,3348.6895
3461.2242,3472.4827
3373.7054,3353.6025
3448.2083,3424.3955
3466.3206,3464.3923
3484.2499,3491.1687
3249.1572,3260.3276
3373.9939,3377.788
3469.6878,3469.674
3538.1763,3537.7583
3555.5934,3550.371
3269.0289,3275.6702
3625.4622,3630.033
3576.2411,3566.8352
3403.4945,3400.5034
3401.8607,3406.4292
3616.1397,3606.571
3475.7583,3485.851
3399.5195,3418.0342
3626.5108,3630.5325
3583.6989,3577.531
3349.1749,3357.0273
3394.5683,3362.8237
3423.6333,3430.5186
3295.6532,3297.4128
3437.9533,3421.3872
3472.71,3470.2168
3198.5708,3219.307
3435.2977,3440.3643
3549.1378,3549.632
3420.3247,3430.2603
3332.7897,3333.369
3504.7012,3476.3198
3197.3011,3208.0078
3418.5534,3423.9426
3313.0792,3336.6968
3421.5271,3451.209
3659.1998,3650.2454
3627.393,3643.359
3240.6931,3235.1316
3456.6517,3453.3203
3519.8411,3475.5088
3475.1927,3474.432
3297.3972,3297.914
3408.9461,3421.663
3470.7361,3492.564
3178.703,3224.0
3351.5392,3337.1243
3547.9565,3535.2432
3479.5115,3467.5188
3451.4575,3456.671
3449.7507,3450.3655
3496.9719,3501.3567
3442.4333,3430.8962
3499.9465,3488.5132
3410.5608,3385.7795
3228.6784,3283.761
3211.5533,3220.3462
3518.5966,3532.9993
3527.4937,3527.66
3501.8232,3500.4924
3458.7048,3449.2542
3430.6045,3422.3108
3477.3657,3487.6172
3372.8646,3396.1223
3399.9083,3402.1902
3470.4189,3478.4897
3470.5722,3484.3787
3498.193,3488.7332
3421.2859,3445.4202
3658.954,3672.9653
3587.1729,3594.6248
3414.6522,3415.4856
3515.326,3505.2976
3231.8614,3218.9595
3442.2975,3453.8076
3452.6177,3447.4414
3223.1451,3282.3376
3242.4864,3239.6597
3445.5445,3441.9927
3618.1473,3597.1113
3313.4544,3323.223
3255.0605,3245.1284
3432.1006,3419.5308
3440.7032,3429.9688
3155.3614,3177.309
3572.423,3581.0488
3394.0337,3376.0671
3404.1202,3404.8718
3368.9391,3375.6162
3450.9049,3459.76
3386.4424,3390.8792
3431.8776,3425.6519
3689.6217,3663.458
3421.1499,3420.2688
3477.1305,3478.3184
3493.8566,3508.4617
3721.1115,3724.7212
3728.8958,3713.112
3450.5218,3476.678
3181.657,3198.5864
3439.9656,3428.9534
3485.1042,3487.7979
3539.3768,3530.66
3288.9635,3296.1484
3494.4912,3469.8362
3334.0935,3328.0847
3443.333,3454.6814
3627.7246,3623.523
3547.1746,3561.286
3421.4699,3415.7642
3421.2419,3421.709
3245.3769,3252.789
3498.2351,3503.584
3429.97,3432.7212
3338.7331,3363.493
3443.0025,3436.8352
3358.742,3371.3948
3386.144,3384.1804
3396.0811,3384.5054
3575.0287,3587.172
3426.1392,3446.895
3496.9779,3504.9138
3424.8203,3437.3813
3438.6631,3447.4966
3315.7269,3310.6118
3542.8904,3541.307
3443.6614,3424.6567
3351.9917,3338.0034
3603.0813,3637.7585
3464.6284,3452.186
3391.2648,3399.025
3497.8061,3509.5737
3386.724,3397.1958
3511.8237,3520.0867
3442.2335,3439.4392
3303.8406,3304.8965
3539.4993,3546.754
3565.2488,3557.355
3232.6008,3235.942
3528.018,3533.5957
3489.434,3476.761
3454.5057,3450.2056
3451.1638,3459.5505
3506.4341,3495.0667
3346.6237,3340.3936
3589.173,3572.6553
3661.3337,3654.3718
3349.4818,3344.4072
3292.1881,3291.1428
3299.3884,3310.9573
3477.9616,3458.3667
3249.4558,3262.2573
3478.0269,3485.3015
3409.6647,3419.1738
3227.5161,3215.7937
3280.3507,3306.7551
3513.7331,3494.2266
3315.0441,3338.5251
3447.1673,3431.5764
3461.2833,3453.2124
3336.6976,3349.9424
3472.0924,3461.288
3286.134,3303.3943
3603.6477,3638.9434
3425.3621,3427.7593
3328.5738,3316.6624
3425.2985,3419.1106
3481.6729,3488.9373
3302.3558,3282.9878
3648.0971,3671.764
3483.4896,3510.7317
3505.4327,3511.4697
3546.7654,3547.8655
3398.3303,3400.083
3262.3371,3265.9365
3564.3748,3546.823
3436.9246,3442.7473
3419.6786,3415.7314
3607.041,3571.9258
3509.7872,3514.6082
3532.7943,3539.6816
3565.8314,3561.8025
3672.1306,3670.0051
3390.3958,3384.7747
3454.5033,3463.8171
3520.5621,3524.4119
3095.8706,3089.2893
3399.0401,3412.9243
3265.6883,3276.6362
3473.9515,3474.8645
3578.9089,3592.152
3545.294,3561.2642
3600.581,3598.3806
3528.0343,3529.8167
3224.1073,3217.164
3450.1319,3457.607
3374.9271,3392.8496
3523.9637,3497.9194
3314.2118,3289.7825
3332.1265,3343.5469
3606.113,3618.3867
3387.1004,3393.321
3410.1067,3393.9333
3442.5084,3459.2595
3453.7132,3452.2012
3414.3478,3393.4211
3372.7183,3390.093
3415.7964,3415.0166
3324.4098,3319.561
3253.2651,3268.4604
3141.1401,3121.6067
3303.1916,3290.8513
3693.9197,3680.243
3522.2,3526.5688
3500.2693,3501.0793
3524.6999,3525.6003
3138.9022,3142.1926
3247.669,3259.2673
3395.4883,3406.425
3482.1787,3477.4282
3509.1852,3535.9692
3337.8738,3329.5486
3547.4046,3554.1904
